name,country,linked_to,link,jurisdiction,year,active,yr_active,gender,term
TRACY VARELA CALDERON,CRI,LORIMAR INTERNATIONAL S.A.,shareholder of,SAM,2015,1,5,NA,VARELA
TRACY VARELA CALDERON,CRI,LORIMAR INTERNATIONAL S.A.,shareholder of,SAM,2014,1,4,NA,VARELA
TRACY VARELA CALDERON,CRI,LORIMAR INTERNATIONAL S.A.,shareholder of,SAM,2013,1,3,NA,VARELA
TRACY VARELA CALDERON,CRI,LORIMAR INTERNATIONAL S.A.,shareholder of,SAM,2012,1,2,NA,VARELA
TRACY VARELA CALDERON,CRI,LORIMAR INTERNATIONAL S.A.,shareholder of,SAM,2011,1,1,NA,VARELA
MARIA CARMEN ARCE OCHOA,,VANDERBILT GROUP INC.,shareholder of,SAM,2015,1,1,female,OCHOA
RAMON ANTONIO DUQUE MARIN,LAO,CENTURY ENERGY GROUP LTD.,shareholder of,SAM,2015,1,9,male,DUQUE
RAMON ANTONIO DUQUE MARIN,LAO,CENTURY ENERGY GROUP LTD.,shareholder of,SAM,2014,1,8,male,DUQUE
RAMON ANTONIO DUQUE MARIN,LAO,CENTURY ENERGY GROUP LTD.,shareholder of,SAM,2013,1,7,male,DUQUE
RAMON ANTONIO DUQUE MARIN,LAO,CENTURY ENERGY GROUP LTD.,shareholder of,SAM,2012,1,6,male,DUQUE
RAMON ANTONIO DUQUE MARIN,LAO,CENTURY ENERGY GROUP LTD.,shareholder of,SAM,2011,1,5,male,DUQUE
RAMON ANTONIO DUQUE MARIN,LAO,CENTURY ENERGY GROUP LTD.,shareholder of,SAM,2010,1,4,male,DUQUE
RAMON ANTONIO DUQUE MARIN,LAO,CENTURY ENERGY GROUP LTD.,shareholder of,SAM,2009,1,3,male,DUQUE
RAMON ANTONIO DUQUE MARIN,LAO,CENTURY ENERGY GROUP LTD.,shareholder of,SAM,2008,1,2,male,DUQUE
RAMON ANTONIO DUQUE MARIN,LAO,CENTURY ENERGY GROUP LTD.,shareholder of,SAM,2007,1,1,male,DUQUE
MR. EUGENIO MORA OLIVELLA,GBR,MKT LTD.,shareholder of,SAM,2015,1,7,male,OLIVELLA
MR. EUGENIO MORA OLIVELLA,GBR,MKT LTD.,shareholder of,SAM,2014,1,6,male,OLIVELLA
MR. EUGENIO MORA OLIVELLA,GBR,MKT LTD.,shareholder of,SAM,2013,1,5,male,OLIVELLA
MR. EUGENIO MORA OLIVELLA,GBR,MKT LTD.,shareholder of,SAM,2012,1,4,male,OLIVELLA
MR. EUGENIO MORA OLIVELLA,GBR,MKT LTD.,shareholder of,SAM,2011,1,3,male,OLIVELLA
MR. EUGENIO MORA OLIVELLA,GBR,MKT LTD.,shareholder of,SAM,2010,1,2,male,OLIVELLA
MR. EUGENIO MORA OLIVELLA,GBR,MKT LTD.,shareholder of,SAM,2009,1,1,male,OLIVELLA
LENNY CARLOS CADENA,,Ketos Investments Ltd.,shareholder of,SAM,2015,1,8,male,CADENA
LENNY CARLOS CADENA,,Ketos Investments Ltd.,shareholder of,SAM,2014,1,7,male,CADENA
LENNY CARLOS CADENA,,Ketos Investments Ltd.,shareholder of,SAM,2013,1,6,male,CADENA
LENNY CARLOS CADENA,,Ketos Investments Ltd.,shareholder of,SAM,2012,1,5,male,CADENA
LENNY CARLOS CADENA,,Ketos Investments Ltd.,shareholder of,SAM,2011,1,4,male,CADENA
LENNY CARLOS CADENA,,Ketos Investments Ltd.,shareholder of,SAM,2010,1,3,male,CADENA
LENNY CARLOS CADENA,,Ketos Investments Ltd.,shareholder of,SAM,2009,1,2,male,CADENA
LENNY CARLOS CADENA,,Ketos Investments Ltd.,shareholder of,SAM,2008,1,1,male,CADENA
DANIEL MAURICIO CALLE RAMÍREZ,COL,DISTRIWINES LLP,shareholder of,UK,2015,1,1,male,CALLE
BEATRIZ ELENA PUERTA,COL,KADUCEO LLP,shareholder of,UK,2015,1,2,female,PUERTA
BEATRIZ ELENA PUERTA,COL,KADUCEO LLP,shareholder of,UK,2014,1,1,female,PUERTA
RODRIGO ESPINOSA,PAN,STRATH ASSOCIATES LLP,shareholder of,UK,2015,1,1,male,ESPINOSA
CARLOS IVAN RIVADENEIRA ESPINOSA,ECU,GEBEKO OVERSEAS LIMITED,shareholder of,NEV,2015,0,4,male,ESPINOSA
CARLOS IVAN RIVADENEIRA ESPINOSA,ECU,GEBEKO OVERSEAS LIMITED,shareholder of,NEV,2014,1,4,male,ESPINOSA
CARLOS IVAN RIVADENEIRA ESPINOSA,ECU,GEBEKO OVERSEAS LIMITED,shareholder of,NEV,2013,1,3,male,ESPINOSA
CARLOS IVAN RIVADENEIRA ESPINOSA,ECU,GEBEKO OVERSEAS LIMITED,shareholder of,NEV,2012,1,2,male,ESPINOSA
CARLOS IVAN RIVADENEIRA ESPINOSA,ECU,GEBEKO OVERSEAS LIMITED,shareholder of,NEV,2011,1,1,male,ESPINOSA
RAUL ARMANDO TRONCOSO,ARG,GLOBAL CAPITAL ENTERPRISES LTD.,shareholder of,SAM,2015,1,1,male,TRONCOSO
AGUSTIN FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2015,1,10,male,OCHOA
AGUSTIN FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2014,1,9,male,OCHOA
AGUSTIN FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2013,1,8,male,OCHOA
AGUSTIN FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2012,1,7,male,OCHOA
AGUSTIN FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2011,1,6,male,OCHOA
AGUSTIN FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2010,1,5,male,OCHOA
AGUSTIN FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2009,1,4,male,OCHOA
AGUSTIN FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2008,1,3,male,OCHOA
AGUSTIN FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2007,1,2,male,OCHOA
AGUSTIN FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2006,1,1,male,OCHOA
LUIS IGNACIO ESPINOSA BOUVY,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2015,1,10,male,ESPINOSA
LUIS IGNACIO ESPINOSA BOUVY,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2014,1,9,male,ESPINOSA
LUIS IGNACIO ESPINOSA BOUVY,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2013,1,8,male,ESPINOSA
LUIS IGNACIO ESPINOSA BOUVY,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2012,1,7,male,ESPINOSA
LUIS IGNACIO ESPINOSA BOUVY,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2011,1,6,male,ESPINOSA
LUIS IGNACIO ESPINOSA BOUVY,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2010,1,5,male,ESPINOSA
LUIS IGNACIO ESPINOSA BOUVY,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2009,1,4,male,ESPINOSA
LUIS IGNACIO ESPINOSA BOUVY,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2008,1,3,male,ESPINOSA
LUIS IGNACIO ESPINOSA BOUVY,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2007,1,2,male,ESPINOSA
LUIS IGNACIO ESPINOSA BOUVY,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2006,1,1,male,ESPINOSA
ALEJANDRO FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2015,1,10,male,OCHOA
ALEJANDRO FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2014,1,9,male,OCHOA
ALEJANDRO FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2013,1,8,male,OCHOA
ALEJANDRO FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2012,1,7,male,OCHOA
ALEJANDRO FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2011,1,6,male,OCHOA
ALEJANDRO FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2010,1,5,male,OCHOA
ALEJANDRO FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2009,1,4,male,OCHOA
ALEJANDRO FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2008,1,3,male,OCHOA
ALEJANDRO FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2007,1,2,male,OCHOA
ALEJANDRO FONSECA OCHOA,,KANNIC MANAGEMENT LTD.,shareholder of,SAM,2006,1,1,male,OCHOA
OSCAR ALFREDO URDAY SEPULVEDA,PER,BLUE DREAMS REAL ESTATE INVESTMENTS LTD,shareholder of,NEV,2015,1,8,male,SEPULVEDA
OSCAR ALFREDO URDAY SEPULVEDA,PER,BLUE DREAMS REAL ESTATE INVESTMENTS LTD,shareholder of,NEV,2014,1,7,male,SEPULVEDA
OSCAR ALFREDO URDAY SEPULVEDA,PER,BLUE DREAMS REAL ESTATE INVESTMENTS LTD,shareholder of,NEV,2013,1,6,male,SEPULVEDA
OSCAR ALFREDO URDAY SEPULVEDA,PER,BLUE DREAMS REAL ESTATE INVESTMENTS LTD,shareholder of,NEV,2012,1,5,male,SEPULVEDA
OSCAR ALFREDO URDAY SEPULVEDA,PER,BLUE DREAMS REAL ESTATE INVESTMENTS LTD,shareholder of,NEV,2011,1,4,male,SEPULVEDA
OSCAR ALFREDO URDAY SEPULVEDA,PER,BLUE DREAMS REAL ESTATE INVESTMENTS LTD,shareholder of,NEV,2010,1,3,male,SEPULVEDA
OSCAR ALFREDO URDAY SEPULVEDA,PER,BLUE DREAMS REAL ESTATE INVESTMENTS LTD,shareholder of,NEV,2009,1,2,male,SEPULVEDA
OSCAR ALFREDO URDAY SEPULVEDA,PER,BLUE DREAMS REAL ESTATE INVESTMENTS LTD,shareholder of,NEV,2008,1,1,male,SEPULVEDA
OSCAR ALFREDO URDAY SEPULVEDA,PER,BLUE DREAMS REAL ESTATE INVESTMENTS LTD,shareholder of,NEV,2015,1,7,male,SEPULVEDA
OSCAR ALFREDO URDAY SEPULVEDA,PER,BLUE DREAMS REAL ESTATE INVESTMENTS LTD,shareholder of,NEV,2014,1,6,male,SEPULVEDA
OSCAR ALFREDO URDAY SEPULVEDA,PER,BLUE DREAMS REAL ESTATE INVESTMENTS LTD,shareholder of,NEV,2013,1,5,male,SEPULVEDA
OSCAR ALFREDO URDAY SEPULVEDA,PER,BLUE DREAMS REAL ESTATE INVESTMENTS LTD,shareholder of,NEV,2012,1,4,male,SEPULVEDA
OSCAR ALFREDO URDAY SEPULVEDA,PER,BLUE DREAMS REAL ESTATE INVESTMENTS LTD,shareholder of,NEV,2011,1,3,male,SEPULVEDA
OSCAR ALFREDO URDAY SEPULVEDA,PER,BLUE DREAMS REAL ESTATE INVESTMENTS LTD,shareholder of,NEV,2010,1,2,male,SEPULVEDA
OSCAR ALFREDO URDAY SEPULVEDA,PER,BLUE DREAMS REAL ESTATE INVESTMENTS LTD,shareholder of,NEV,2009,1,1,male,SEPULVEDA
FRANCISCO ZABALA,,FAIRCENT CORPORATION,shareholder of,SAM,2002,0,1,male,ZABALA
FRANCISCO ZABALA,,FAIRCENT CORPORATION,shareholder of,SAM,2001,1,1,male,ZABALA
JAVIER ESPINOSA,,FAIRCENT CORPORATION,shareholder of,SAM,2002,0,1,male,ESPINOSA
JAVIER ESPINOSA,,FAIRCENT CORPORATION,shareholder of,SAM,2001,1,1,male,ESPINOSA
RAUL OCHOA,,FAIRCENT CORPORATION,shareholder of,SAM,2015,1,14,male,OCHOA
RAUL OCHOA,,FAIRCENT CORPORATION,shareholder of,SAM,2014,1,13,male,OCHOA
RAUL OCHOA,,FAIRCENT CORPORATION,shareholder of,SAM,2013,1,12,male,OCHOA
RAUL OCHOA,,FAIRCENT CORPORATION,shareholder of,SAM,2012,1,11,male,OCHOA
RAUL OCHOA,,FAIRCENT CORPORATION,shareholder of,SAM,2011,1,10,male,OCHOA
RAUL OCHOA,,FAIRCENT CORPORATION,shareholder of,SAM,2010,1,9,male,OCHOA
RAUL OCHOA,,FAIRCENT CORPORATION,shareholder of,SAM,2009,1,8,male,OCHOA
RAUL OCHOA,,FAIRCENT CORPORATION,shareholder of,SAM,2008,1,7,male,OCHOA
RAUL OCHOA,,FAIRCENT CORPORATION,shareholder of,SAM,2007,1,6,male,OCHOA
RAUL OCHOA,,FAIRCENT CORPORATION,shareholder of,SAM,2006,1,5,male,OCHOA
RAUL OCHOA,,FAIRCENT CORPORATION,shareholder of,SAM,2005,1,4,male,OCHOA
RAUL OCHOA,,FAIRCENT CORPORATION,shareholder of,SAM,2004,1,3,male,OCHOA
RAUL OCHOA,,FAIRCENT CORPORATION,shareholder of,SAM,2003,1,2,male,OCHOA
RAUL OCHOA,,FAIRCENT CORPORATION,shareholder of,SAM,2002,1,1,male,OCHOA
FRANCISCO ZABALA,,FAIRCENT CORPORATION,shareholder of,SAM,2015,1,14,male,ZABALA
FRANCISCO ZABALA,,FAIRCENT CORPORATION,shareholder of,SAM,2014,1,13,male,ZABALA
FRANCISCO ZABALA,,FAIRCENT CORPORATION,shareholder of,SAM,2013,1,12,male,ZABALA
FRANCISCO ZABALA,,FAIRCENT CORPORATION,shareholder of,SAM,2012,1,11,male,ZABALA
FRANCISCO ZABALA,,FAIRCENT CORPORATION,shareholder of,SAM,2011,1,10,male,ZABALA
FRANCISCO ZABALA,,FAIRCENT CORPORATION,shareholder of,SAM,2010,1,9,male,ZABALA
FRANCISCO ZABALA,,FAIRCENT CORPORATION,shareholder of,SAM,2009,1,8,male,ZABALA
FRANCISCO ZABALA,,FAIRCENT CORPORATION,shareholder of,SAM,2008,1,7,male,ZABALA
FRANCISCO ZABALA,,FAIRCENT CORPORATION,shareholder of,SAM,2007,1,6,male,ZABALA
FRANCISCO ZABALA,,FAIRCENT CORPORATION,shareholder of,SAM,2006,1,5,male,ZABALA
FRANCISCO ZABALA,,FAIRCENT CORPORATION,shareholder of,SAM,2005,1,4,male,ZABALA
FRANCISCO ZABALA,,FAIRCENT CORPORATION,shareholder of,SAM,2004,1,3,male,ZABALA
FRANCISCO ZABALA,,FAIRCENT CORPORATION,shareholder of,SAM,2003,1,2,male,ZABALA
FRANCISCO ZABALA,,FAIRCENT CORPORATION,shareholder of,SAM,2002,1,1,male,ZABALA
JAVIER ESPINOSA,,FAIRCENT CORPORATION,shareholder of,SAM,2015,1,14,male,ESPINOSA
JAVIER ESPINOSA,,FAIRCENT CORPORATION,shareholder of,SAM,2014,1,13,male,ESPINOSA
JAVIER ESPINOSA,,FAIRCENT CORPORATION,shareholder of,SAM,2013,1,12,male,ESPINOSA
JAVIER ESPINOSA,,FAIRCENT CORPORATION,shareholder of,SAM,2012,1,11,male,ESPINOSA
JAVIER ESPINOSA,,FAIRCENT CORPORATION,shareholder of,SAM,2011,1,10,male,ESPINOSA
JAVIER ESPINOSA,,FAIRCENT CORPORATION,shareholder of,SAM,2010,1,9,male,ESPINOSA
JAVIER ESPINOSA,,FAIRCENT CORPORATION,shareholder of,SAM,2009,1,8,male,ESPINOSA
JAVIER ESPINOSA,,FAIRCENT CORPORATION,shareholder of,SAM,2008,1,7,male,ESPINOSA
JAVIER ESPINOSA,,FAIRCENT CORPORATION,shareholder of,SAM,2007,1,6,male,ESPINOSA
JAVIER ESPINOSA,,FAIRCENT CORPORATION,shareholder of,SAM,2006,1,5,male,ESPINOSA
JAVIER ESPINOSA,,FAIRCENT CORPORATION,shareholder of,SAM,2005,1,4,male,ESPINOSA
JAVIER ESPINOSA,,FAIRCENT CORPORATION,shareholder of,SAM,2004,1,3,male,ESPINOSA
JAVIER ESPINOSA,,FAIRCENT CORPORATION,shareholder of,SAM,2003,1,2,male,ESPINOSA
JAVIER ESPINOSA,,FAIRCENT CORPORATION,shareholder of,SAM,2002,1,1,male,ESPINOSA
RAUL OCHOA,,FAIRCENT CORPORATION,shareholder of,SAM,2002,0,1,male,OCHOA
RAUL OCHOA,,FAIRCENT CORPORATION,shareholder of,SAM,2001,1,1,male,OCHOA
RAFAEL ROLDAN,,FAIRCENT CORPORATION,shareholder of,SAM,2002,0,1,male,ROLDAN
RAFAEL ROLDAN,,FAIRCENT CORPORATION,shareholder of,SAM,2001,1,1,male,ROLDAN
SOLEDAD URIBE,,FAIRCENT CORPORATION,shareholder of,SAM,2002,0,1,female,URIBE
SOLEDAD URIBE,,FAIRCENT CORPORATION,shareholder of,SAM,2001,1,1,female,URIBE
MIGUEL RODOLFO CASANOVA,URY,BAYLOR ENTERPRISES LLC,shareholder of,NEV,2015,1,12,male,CASANOVA
MIGUEL RODOLFO CASANOVA,URY,BAYLOR ENTERPRISES LLC,shareholder of,NEV,2014,1,11,male,CASANOVA
MIGUEL RODOLFO CASANOVA,URY,BAYLOR ENTERPRISES LLC,shareholder of,NEV,2013,1,10,male,CASANOVA
MIGUEL RODOLFO CASANOVA,URY,BAYLOR ENTERPRISES LLC,shareholder of,NEV,2012,1,9,male,CASANOVA
MIGUEL RODOLFO CASANOVA,URY,BAYLOR ENTERPRISES LLC,shareholder of,NEV,2011,1,8,male,CASANOVA
MIGUEL RODOLFO CASANOVA,URY,BAYLOR ENTERPRISES LLC,shareholder of,NEV,2010,1,7,male,CASANOVA
MIGUEL RODOLFO CASANOVA,URY,BAYLOR ENTERPRISES LLC,shareholder of,NEV,2009,1,6,male,CASANOVA
MIGUEL RODOLFO CASANOVA,URY,BAYLOR ENTERPRISES LLC,shareholder of,NEV,2008,1,5,male,CASANOVA
MIGUEL RODOLFO CASANOVA,URY,BAYLOR ENTERPRISES LLC,shareholder of,NEV,2007,1,4,male,CASANOVA
MIGUEL RODOLFO CASANOVA,URY,BAYLOR ENTERPRISES LLC,shareholder of,NEV,2006,1,3,male,CASANOVA
MIGUEL RODOLFO CASANOVA,URY,BAYLOR ENTERPRISES LLC,shareholder of,NEV,2005,1,2,male,CASANOVA
MIGUEL RODOLFO CASANOVA,URY,BAYLOR ENTERPRISES LLC,shareholder of,NEV,2004,1,1,male,CASANOVA
JORGE ALBERTO PORRAS ALVARADO,PER,BASIC LEAD LIMITED,shareholder of,NEV,2015,1,7,male,ALVARADO
JORGE ALBERTO PORRAS ALVARADO,PER,BASIC LEAD LIMITED,shareholder of,NEV,2014,1,6,male,ALVARADO
JORGE ALBERTO PORRAS ALVARADO,PER,BASIC LEAD LIMITED,shareholder of,NEV,2013,1,5,male,ALVARADO
JORGE ALBERTO PORRAS ALVARADO,PER,BASIC LEAD LIMITED,shareholder of,NEV,2012,1,4,male,ALVARADO
JORGE ALBERTO PORRAS ALVARADO,PER,BASIC LEAD LIMITED,shareholder of,NEV,2011,1,3,male,ALVARADO
JORGE ALBERTO PORRAS ALVARADO,PER,BASIC LEAD LIMITED,shareholder of,NEV,2010,1,2,male,ALVARADO
JORGE ALBERTO PORRAS ALVARADO,PER,BASIC LEAD LIMITED,shareholder of,NEV,2009,1,1,male,ALVARADO
FRANCISCO JAVIER APARICIO OROZCO,PER,KANE GROUP INTERNATIONAL LLC,shareholder of,NEV,2015,1,4,male,OROZCO
FRANCISCO JAVIER APARICIO OROZCO,PER,KANE GROUP INTERNATIONAL LLC,shareholder of,NEV,2014,1,3,male,OROZCO
FRANCISCO JAVIER APARICIO OROZCO,PER,KANE GROUP INTERNATIONAL LLC,shareholder of,NEV,2013,1,2,male,OROZCO
FRANCISCO JAVIER APARICIO OROZCO,PER,KANE GROUP INTERNATIONAL LLC,shareholder of,NEV,2012,1,1,male,OROZCO
ANNA MARIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2015,1,15,female,ZAMORA
ANNA MARIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2014,1,14,female,ZAMORA
ANNA MARIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2013,1,13,female,ZAMORA
ANNA MARIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2012,1,12,female,ZAMORA
ANNA MARIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2011,1,11,female,ZAMORA
ANNA MARIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2010,1,10,female,ZAMORA
ANNA MARIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2009,1,9,female,ZAMORA
ANNA MARIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2008,1,8,female,ZAMORA
ANNA MARIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2007,1,7,female,ZAMORA
ANNA MARIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2006,1,6,female,ZAMORA
ANNA MARIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2005,1,5,female,ZAMORA
ANNA MARIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2004,1,4,female,ZAMORA
ANNA MARIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2003,1,3,female,ZAMORA
ANNA MARIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2002,1,2,female,ZAMORA
ANNA MARIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2001,1,1,female,ZAMORA
MELANIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2015,1,15,female,ZAMORA
MELANIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2014,1,14,female,ZAMORA
MELANIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2013,1,13,female,ZAMORA
MELANIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2012,1,12,female,ZAMORA
MELANIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2011,1,11,female,ZAMORA
MELANIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2010,1,10,female,ZAMORA
MELANIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2009,1,9,female,ZAMORA
MELANIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2008,1,8,female,ZAMORA
MELANIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2007,1,7,female,ZAMORA
MELANIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2006,1,6,female,ZAMORA
MELANIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2005,1,5,female,ZAMORA
MELANIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2004,1,4,female,ZAMORA
MELANIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2003,1,3,female,ZAMORA
MELANIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2002,1,2,female,ZAMORA
MELANIA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2001,1,1,female,ZAMORA
MARIA INMACULADA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2015,1,15,female,ZAMORA
MARIA INMACULADA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2014,1,14,female,ZAMORA
MARIA INMACULADA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2013,1,13,female,ZAMORA
MARIA INMACULADA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2012,1,12,female,ZAMORA
MARIA INMACULADA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2011,1,11,female,ZAMORA
MARIA INMACULADA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2010,1,10,female,ZAMORA
MARIA INMACULADA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2009,1,9,female,ZAMORA
MARIA INMACULADA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2008,1,8,female,ZAMORA
MARIA INMACULADA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2007,1,7,female,ZAMORA
MARIA INMACULADA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2006,1,6,female,ZAMORA
MARIA INMACULADA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2005,1,5,female,ZAMORA
MARIA INMACULADA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2004,1,4,female,ZAMORA
MARIA INMACULADA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2003,1,3,female,ZAMORA
MARIA INMACULADA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2002,1,2,female,ZAMORA
MARIA INMACULADA ZAMORA BONET,AND,STARTING MARKETING LIMITED COMPANY,shareholder of,NEV,2001,1,1,female,ZAMORA
HUGO ALBERTO ZULUAGA GIRALDO,COL,QUIPUX INTERNATIONAL LLC,shareholder of,NEV,2015,1,2,male,ZULUAGA
HUGO ALBERTO ZULUAGA GIRALDO,COL,QUIPUX INTERNATIONAL LLC,shareholder of,NEV,2014,1,1,male,ZULUAGA
SALINAS INVESTMENTS FOUNDATION,PAN,SAVAGE GARDENS  LLC,shareholder of,NEV,2015,1,2,NA,SALINAS
SALINAS INVESTMENTS FOUNDATION,PAN,SAVAGE GARDENS  LLC,shareholder of,NEV,2014,1,1,NA,SALINAS
IGNACION SANCHEZ OJEDA,,ESTINGHILL INVESTMENTS LLC,shareholder of,NEV,2015,1,10,NA,OJEDA
IGNACION SANCHEZ OJEDA,,ESTINGHILL INVESTMENTS LLC,shareholder of,NEV,2014,1,9,NA,OJEDA
IGNACION SANCHEZ OJEDA,,ESTINGHILL INVESTMENTS LLC,shareholder of,NEV,2013,1,8,NA,OJEDA
IGNACION SANCHEZ OJEDA,,ESTINGHILL INVESTMENTS LLC,shareholder of,NEV,2012,1,7,NA,OJEDA
IGNACION SANCHEZ OJEDA,,ESTINGHILL INVESTMENTS LLC,shareholder of,NEV,2011,1,6,NA,OJEDA
IGNACION SANCHEZ OJEDA,,ESTINGHILL INVESTMENTS LLC,shareholder of,NEV,2010,1,5,NA,OJEDA
IGNACION SANCHEZ OJEDA,,ESTINGHILL INVESTMENTS LLC,shareholder of,NEV,2009,1,4,NA,OJEDA
IGNACION SANCHEZ OJEDA,,ESTINGHILL INVESTMENTS LLC,shareholder of,NEV,2008,1,3,NA,OJEDA
IGNACION SANCHEZ OJEDA,,ESTINGHILL INVESTMENTS LLC,shareholder of,NEV,2007,1,2,NA,OJEDA
IGNACION SANCHEZ OJEDA,,ESTINGHILL INVESTMENTS LLC,shareholder of,NEV,2006,1,1,NA,OJEDA
JOSE ANUAR MILLAN ABADIA,ECU,TELUR MARKETING LLC,shareholder of,NEV,2015,1,1,male,ABADIA
