"node_id","name","original_name","former_name","jurisdiction","jurisdiction_description","company_type","address","internal_id","incorporation_date","inactivation_date","struck_off_date","dorm_date","status","service_provider","ibcRUC","country_codes","countries","sourceID","valid_until","note","term"
10048330,"RIVERA PORTFOLIO CORP.","RIVERA PORTFOLIO CORP.","","PMA","Panama","","NOVATOR (LUXEMBOURG) S.À.R.L. 16, AVENUE DE LA GARE L-1610 LUXEMBOURG",42699,"24-APR-2007","16-JUL-2013","15-JUL-2013","","Defaulted","Mossack Fonseca","78","LUX","Luxembourg","Panama Papers","The Panama Papers data is current through 2015","","RIVERA"
10072063,"RIVERA MANAGEMENT LIMITED","RIVERA MANAGEMENT LIMITED","","BVI","British Virgin Islands","","CANAL TRUST COMPANY LIMITED P.O. BOX 570 NO.1 LE COUTEUR COURT MULCASTER STREET ST. HELIER, JERSEY JE4 5WR CHANNEL ISLANDS *S.I.*",516216,"02-JAN-1996","09-MAY-2003","31-OCT-2004","","Dissolved","Mossack Fonseca","169649","JEY","Jersey","Panama Papers","The Panama Papers data is current through 2015","","RIVERA"
10119197,"RIVERA PROJECTS LTD.","RIVERA PROJECTS LTD.","","BVI","British Virgin Islands","","OMNI MANAGEMENT CONSULTANCY FZE OFFICE NUMBER 425; RAS AL KHAIMAH FREE TRADE ZONE AUTHORITY  GOVERNMENT OF RAS AL KHAIMAH; P.O. BOX 10055 RAS AL KHAIMAH; UNITED ARAB EMIRATES",573344,"21-SEP-2005","03-MAY-2011","30-APR-2011","","Defaulted","Mossack Fonseca","677383","ARE","United Arab Emirates","Panama Papers","The Panama Papers data is current through 2015","","RIVERA"
10140731,"RIVERA PROPERTIES MANAGEMENT LTD","Rivera Properties Management Ltd","","BVI","British Virgin Islands","","CONSULCO INTERNATIONAL LIMITED RAS AL KHAIMAH FREE TRADE ZONE RAS AL KHAIMAH UNITED ARAB EMIRATES",6012683,"03-SEP-2009","","","","Active","Mossack Fonseca","","ARE","United Arab Emirates","Panama Papers","The Panama Papers data is current through 2015","","RIVERA"
10160413,"RIVERA INDUSTRIES INC.","RIVERA INDUSTRIES INC.","","PMA","Panama","","ESCRITORIO SISO AVENIDA FRANCISCO DE MIRANDAMULTICENTRO EMPRESARIAL DEL ESTENÚCLEO B; PISO 8; OFICINA 85 NIVEL MIRANDA; CHACAOCARACAS; VENEZUELA; 1060 CARACAS VENEZUELA",64917,"05-DEC-2011","17-JAN-2014","15-JAN-2014","","Defaulted","Mossack Fonseca","0","VEN","Venezuela","Panama Papers","The Panama Papers data is current through 2015","","RIVERA"
10179062,"RIVERA HOLDING INC.","RIVERA HOLDING INC.","","BAH","Bahamas","","PEERSON ASSET MANAGEMENT S.A. CASE POSTALE 138 1218, GENEVA SWITZERLAND *S.I.*",805477,"26-MAR-1996","10-JAN-2003","31-DEC-2002","","Defaulted","Mossack Fonseca","42,406 B","CHE","Switzerland","Panama Papers","The Panama Papers data is current through 2015","","RIVERA"
10192900,"RIVERA INC.","Rivera Inc.","","PMA","Panama","","FINAD AG TOEDISTRASSE 55 P.O. BOX 2292 8022 ZURICH SWITZERLAND",46566,"10-JAN-2008","","","","Active","Mossack Fonseca","30","CHE","Switzerland","Panama Papers","The Panama Papers data is current through 2015","","RIVERA"
125886,"RIVERA INVESTMENTS GROUP LIMITED","","","BVI","British Virgin Islands","Standard International Company","Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",NA,"08-JAN-1997","","","","Transferred Out","Portcullis Trustnet","213885","VGB","British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","RIVERA"
202527,"RIVERA HOLDINGS ENTERPRISES LTD.","","","XXX","Undetermined","Business Company Limited by Shares","INTERSTATUS BUSINESS SERVICES LIMITED (P.O. Box 20781, 1663 Nicosia) 4, Diagorou Street Kermia Building, Office 104 1097 Nicosia Cyprus RT BVI",NA,"06-MAR-2007","","","","Active","Commonwealth Trust Limited","1390005","CYP;VGB","Cyprus;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","RIVERA"
214691,"RIVERA COMMERCE LTD.","","","XXX","Undetermined","Standard Company under IBC Act","Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",NA,"08-SEP-2005","","","01-MAY-2007","Dead","Commonwealth Trust Limited","675430","GBR;VGB","United Kingdom;British Virgin Islands","Offshore Leaks","The Offshore Leaks data is current through 2010","","RIVERA"
20042406,"RIVERA HOLDING INC.","RIVERA HOLDING INC.","","BAH","Bahamas","","",42406,"26-MAR-1996","","10-APR-2003","","","","42406B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","RIVERA"
20088620,"RIVERA LTD","RIVERA LTD","","BAH","Bahamas","","",88620,"06-APR-1999","","","","","","88620B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","RIVERA"
20128901,"CANNFIELD RIVERA LTD.","CANNFIELD RIVERA LTD.","","BAH","Bahamas","","",128901,"19-NOV-2003","","","","","","128901B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","RIVERA"
20173697,"RIVERA INTERNATIONAL INVESTMENT LTD.","Rivera International Investment Ltd.","","BAH","Bahamas","","",173697,"07-APR-2015","","","","","","173697B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","RIVERA"
20120606,"SANTANA RIVERA COMPANY LTD.","SANTANA RIVERA COMPANY LTD.","","BAH","Bahamas","","",120606,"17-JUL-2001","","","","","","120606B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","RIVERA"
85026037,"MEDICINA INTERNA DR. RIVERA N.V.","","","AW","Aruba","","",NA,"23-DEC-1999","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","RIVERA"
85041843,"RIVERA CONSTRUCTION","","","AW","Aruba","","",NA,"15-SEP-2010","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","RIVERA"
200102442,"RIVERA INVESTMENTS LTD.","","","KNA","Saint Kitts and Nevis","","",NA,"22-SEP-1993","","31-JUL-2002","","","","","","","Paradise Papers - Nevis corporate registry","Nevis corporate registry data is current through 2016","","RIVERA"
240080221,"RIVERA INVESTMENTS LIMITED","","","","","","",NA,"","","","","Active","","113063","","","Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)","Provider data is current through 2018","","RIVERA"
240025171,"RIVERA INVEST INTERNATIONAL LTD.","","","BVI","British Virgin Islands","Business Corporation","",NA,"22-SEP-2015","","","","Active","","1890646","VGB","British Virgin Islands","Pandora Papers - Alemán, Cordero, Galindo & Lee (Alcogal)","Provider data is current through 2018","","RIVERA"
10011977,"COMPU-MUNDO, S.A.","COMPU-MUNDO, S.A.","","PMA","Panama","","PRIVATE TRUST INTERNATIONAL CENTRO EJECUTIVO LA SABANA EDIFICIO #5; OFICINA #3; PR. PISO SAN JOSE; COSTA RICA *S.I.*",18901,"15-DEC-1999","19-JUN-2001","15-MAR-2002","","Changed agent","Mossack Fonseca","9","CRI","Costa Rica","Panama Papers","The Panama Papers data is current through 2015","","MUNDO"
10020535,"GRUPO MUNDO S.A.","GRUPO MUNDO S.A.","","PMA","Panama","","BOND & COMPANY 35 BARRACK ROAD BELIZE CITY BELIZE  *S.I.*",18350,"18-FEB-1999","14-SEP-2001","18-MAY-2000","","Defaulted","Mossack Fonseca","50","BLZ","Belize","Panama Papers","The Panama Papers data is current through 2015","","MUNDO"
10029835,"MUNDO INTERATIVO CO., LIMITED","Mundo Interativo Co., Limited","","SEY","Seychelles","","OFFSHORER BUSINESS SERVICES (HK) LTD. UNIT 826; 8/F OCEAN CENTRE; HARBOUR CITY; 5 CANTON ROAD; TST KOWLOON; HONG KONG",216053,"23-MAY-2013","19-JAN-2015","31-DEC-2014","","Defaulted","Mossack Fonseca","125344","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","MUNDO"
10068004,"SABIDURIA DEL MUNDO S.A.","SABIDURIA DEL MUNDO S.A.","","PMA","Panama","","LAVECO LTD. 8 INOMENON ETHNON; DESPINA SOFIA COURT SECOND FLOOR; FLAT/OFFICE 202 P.C. 6042 LARNACA; CYPRUS *S.I.*",51543,"18-NOV-2008","24-JAN-2013","15-JAN-2013","","Defaulted","Mossack Fonseca","72","CYP","Cyprus","Panama Papers","The Panama Papers data is current through 2015","","MUNDO"
10104138,"RITMO MUNDO INTERNATIONAL LTD.","RITMO MUNDO INTERNATIONAL LTD.","","BVI","British Virgin Islands","","GOTTHARDSTRASSE 57 6045 MEGGEN SWITZERLAND",551928,"23-DEC-2002","","","","Active","Mossack Fonseca","525226","CHE","Switzerland","Panama Papers","The Panama Papers data is current through 2015","","MUNDO"
10136685,"REVENDAS DE FERIAS NO MUNDO LIMITED","REVENDAS DE FERIAS NO MUNDO LIMITED","","BVI","British Virgin Islands","","CROWE MORGAN 8 ST. GEORGE´S STREET DOUGLAS ISLE OF MAN IM1 1AH BRITISH ISLES",6014215,"16-OCT-1997","22-APR-2013","30-APR-2014","","Dissolved","Mossack Fonseca","253087","IMN","Isle of Man","Panama Papers","The Panama Papers data is current through 2015","","MUNDO"
10154950,"MUNDO GRAND DEVELOPMENT LIMITED","Mundo Grand Development Limited","","BVI","British Virgin Islands","","MOSSACK FONSECA & CO. (U.K.) LIMITED INVISION HOUSE WILBURY WAY, HITCHIN HERTFORDSHIRE SG4 OTW UNITED KINGDOM",6039187,"12-FEB-2014","","","","Active","Mossack Fonseca","","GBR","United Kingdom","Panama Papers","The Panama Papers data is current through 2015","","MUNDO"
10160342,"EL NUEVO MUNDO FINANCIERO S.A.","EL NUEVO MUNDO FINANCIERO S.A.","","PMA","Panama","","LATINCONSULT INC. APARTADO POSTAL 0832-0911 WORLD TRADE CENTRE PANAMA, REPUBLICA DE PANAMA",6046,"23-APR-1985","19-MAY-1989","23-JUL-1986","","Defaulted","Mossack Fonseca","","PAN","Panama","Panama Papers","The Panama Papers data is current through 2015","","MUNDO"
10161254,"NUEVO MUNDO HOLDINGS CORP.","Nuevo Mundo Holdings Corp.","","BVI","British Virgin Islands","","ROTHSCHILD TRUST GUERNSEY LIMITED P.O. BOX 472; ST. JULIAN'S COURT ST. JULIAN'S AVENUE ST. PETER PORT GY1 6AX; GUERNSEY UNITED KINGDOM",6045784,"10-JAN-2005","","","","Active","Mossack Fonseca","637005","GGY","Guernsey","Panama Papers","The Panama Papers data is current through 2015","","MUNDO"
10166034,"MUNDO FERT CORP.","MUNDO FERT CORP.","","PMA","Panama","","MF MULLER FINANCIAL & TRADING S.A. RUE DE LA CLOCHE 8 1201 GENEVA GENEVE SWITZERLAND",70857,"18-FEB-2013","06-AUG-2014","15-JUL-2015","","Defaulted","Mossack Fonseca","19","CHE","Switzerland","Panama Papers","The Panama Papers data is current through 2015","","MUNDO"
10168878,"FUNDACION MUNDO DEL SUR","FUNDACION MUNDO DEL SUR","","PMA","Panama","","BLANCHE; MOLINA Y CÍA EL BOSQUE NORTE 0177  PISO 8; OFICINA 803 LAS CONDES SANTIAGO DE CHILE",704414,"07-FEB-2012","16-JUL-2014","15-JUL-2014","","Defaulted","Mossack Fonseca","49","CHL","Chile","Panama Papers","The Panama Papers data is current through 2015","","MUNDO"
10187336,"MUNDO TEXTILE CO., LIMITED","MUNDO TEXTILE CO., LIMITED","","ANG","British Anguilla","","ORION HOUSE SERVICES (HK) LIMITED ROOM 1401; 14/F.; WORLD COMMERCE  CENTRE; HARBOUR CITY; 7-11 CANTON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG",2003997,"21-JUL-2015","","","","Active","Mossack Fonseca","2360142","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","MUNDO"
10209812,"IMPORTADORA NUEVO MUNDO, INC.","IMPORTADORA NUEVO MUNDO, INC.","","PMA","Panama","","LATINCONSULT INC. APARTADO POSTAL 0832-0911 WORLD TRADE CENTRE PANAMA, REPUBLICA DE PANAMA",6119,"05-JAN-1984","05-APR-2001","05-APR-2001","","Dissolved","Mossack Fonseca","","PAN","Panama","Panama Papers","The Panama Papers data is current through 2015","","MUNDO"
20043607,"DAL MUNDO SHIPPING TRADING INC.","DAL MUNDO SHIPPING TRADING INC.","","BAH","Bahamas","","",43607,"07-MAY-1996","","01-JAN-1998","","","","43607B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","MUNDO"
20036096,"MUNDO INVESTMENTS LTD.","MUNDO INVESTMENTS LTD.","","BAH","Bahamas","","",36096,"11-SEP-1995","","10-APR-2003","","","","36096B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","MUNDO"
20070911,"MUNDO EQUITIES LTD.","MUNDO EQUITIES LTD.","","BAH","Bahamas","","",70911,"12-JAN-1998","","31-AUG-2002","","","","70911B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","MUNDO"
20082683,"MUNDO LTD","MUNDO LTD","","BAH","Bahamas","","",82683,"22-OCT-1998","","31-AUG-2002","","","","82683B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","MUNDO"
20095299,"MUNDO TRAVEL INC.","MUNDO TRAVEL INC.","","BAH","Bahamas","","",95299,"27-AUG-1999","","","","","","95299B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","MUNDO"
20117833,"MUNDO DE VOVIAS COMPANY LIMITED","MUNDO DE VOVIAS COMPANY LIMITED","","BAH","Bahamas","","",117833,"10-JAN-2001","","","","","","117833B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","MUNDO"
20129770,"NUEVO MUNDO INVESTMENTS INC.","NUEVO MUNDO INVESTMENTS INC.","","BAH","Bahamas","","",129770,"06-FEB-2004","","02-JAN-2013","","","","129770B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","MUNDO"
20161868,"EL MUNDO GROUP HOLDINGS LTD.","EL MUNDO GROUP HOLDINGS LTD.","","BAH","Bahamas","","",161868,"29-APR-2011","","","","","","161868B","","","Bahamas Leaks","The Bahamas Leaks data is current through early 2016.","","MUNDO"
85011044,"MUNDO NOBO RESTAURANT","","","AW","Aruba","","",NA,"03-SEP-1990","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","MUNDO"
85000205,"EL NUEVO MUNDO","","","AW","Aruba","","",NA,"13-APR-1973","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","MUNDO"
85000301,"EL NUEVO MUNDO","","","AW","Aruba","","",NA,"15-JAN-1948","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","MUNDO"
85013852,"MUNDO ANCHO","","","AW","Aruba","","",NA,"01-OCT-1992","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","MUNDO"
85016704,"MUNDO NOBO SUPERMARKET","","","AW","Aruba","","",NA,"21-FEB-1994","","02-MAY-1995","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","MUNDO"
85017120,"MUNDO NOBO SUPERMARKET N.V.","","","AW","Aruba","","",NA,"30-MAY-1994","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","MUNDO"
85017673,"MUNDO EQUINO","","","AW","Aruba","","",NA,"01-NOV-1994","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","MUNDO"
85017799,"TERCER MUNDO BOOKS INTERNATIONAL AVV","","","AW","Aruba","","",NA,"19-OCT-1994","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Liquidation date.","MUNDO"
85020668,"MUNDO FELIZ DAY CARE","","","AW","Aruba","","",NA,"15-JUL-1996","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","","MUNDO"
85020726,"EL MUNDO CONSULTANCY BUREAU","","","AW","Aruba","","",NA,"29-AUG-1996","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","MUNDO"
85022681,"MUNDO'S HEALTH CENTER","","","AW","Aruba","","",NA,"02-DEC-1997","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","MUNDO"
85024426,"OOIEVAAR Y SU MUNDO INFANTIL","","","AW","Aruba","","",NA,"01-APR-1999","","","","","","","","","Paradise Papers - Aruba corporate registry","Aruba corporate registry data is current through 2016","Closed date stands for Cancelled date.","MUNDO"
