entity_id,entity_name,jurisdiction,tax_haven,linked_country,colombia_con,inactivation,struck_off,year,nr_officers,nr_shareholders,nr_owners,nr_management,nr_support,nr_legal,nr_others,nr_colombians
10183952,MARBURY COMPANY ENTERPRISES INC.,BAH,1,GTM,0,0,0,2008,2,2,0,0,0,0,0,0
10183952,MARBURY COMPANY ENTERPRISES INC.,BAH,1,GTM,0,0,0,2009,2,2,0,0,0,0,0,0
10183952,MARBURY COMPANY ENTERPRISES INC.,BAH,1,GTM,0,0,0,2010,2,2,0,0,0,0,0,0
10183952,MARBURY COMPANY ENTERPRISES INC.,BAH,1,GTM,0,0,0,2011,2,2,0,0,0,0,0,0
10183952,MARBURY COMPANY ENTERPRISES INC.,BAH,1,GTM,0,0,0,2012,2,2,0,0,0,0,0,0
10183952,MARBURY COMPANY ENTERPRISES INC.,BAH,1,GTM,0,0,0,2013,2,2,0,0,0,0,0,0
10183952,MARBURY COMPANY ENTERPRISES INC.,BAH,1,GTM,0,0,0,2014,2,2,0,0,0,0,0,0
10183952,MARBURY COMPANY ENTERPRISES INC.,BAH,1,GTM,0,0,0,2015,2,2,0,0,0,0,0,0
10164271,WAYNARD INC.,PMA,1,ECU,0,0,0,2012,5,5,0,0,0,0,0,0
10164271,WAYNARD INC.,PMA,1,ECU,0,0,0,2013,5,5,0,0,0,0,0,0
10164271,WAYNARD INC.,PMA,1,ECU,0,0,0,2014,5,5,0,0,0,0,0,0
10164271,WAYNARD INC.,PMA,1,ECU,0,1,1,2015,5,5,0,0,0,0,0,0
10158800,Matruska Properties Inc,BVI,1,VGB,0,0,0,2015,3,3,0,0,0,0,0,0
10209827,FLEURIS GROUP INC.,PMA,1,CHE,0,0,0,2011,4,4,0,0,0,0,0,0
10209827,FLEURIS GROUP INC.,PMA,1,CHE,0,0,0,2012,4,4,0,0,0,0,0,0
10209827,FLEURIS GROUP INC.,PMA,1,CHE,0,0,0,2013,4,4,0,0,0,0,0,0
10209827,FLEURIS GROUP INC.,PMA,1,CHE,0,0,0,2014,4,4,0,0,0,0,0,0
10209827,FLEURIS GROUP INC.,PMA,1,CHE,0,0,0,2015,4,4,0,0,0,0,0,0
10157243,BOLCOS UNIVERSAL CORP.,PMA,1,CHE,0,0,0,2011,4,4,0,0,0,0,0,0
10157243,BOLCOS UNIVERSAL CORP.,PMA,1,CHE,0,0,0,2012,4,4,0,0,0,0,0,0
10157243,BOLCOS UNIVERSAL CORP.,PMA,1,CHE,0,0,0,2013,4,4,0,0,0,0,0,0
10157243,BOLCOS UNIVERSAL CORP.,PMA,1,CHE,0,0,0,2014,4,4,0,0,0,0,0,0
10157243,BOLCOS UNIVERSAL CORP.,PMA,1,CHE,0,0,0,2015,4,4,0,0,0,0,0,0
10157367,VILEX TRADING INC.,PMA,1,CHE,0,0,0,2011,4,4,0,0,0,0,0,0
10157367,VILEX TRADING INC.,PMA,1,CHE,0,0,0,2012,4,4,0,0,0,0,0,0
10157367,VILEX TRADING INC.,PMA,1,CHE,0,0,0,2013,4,4,0,0,0,0,0,0
10157367,VILEX TRADING INC.,PMA,1,CHE,0,0,0,2014,4,4,0,0,0,0,0,0
10157367,VILEX TRADING INC.,PMA,1,CHE,0,0,0,2015,4,4,0,0,0,0,0,0
206194,Top Shelf International Limited,XXX,0,XXX;CHN,0,0,0,2002,2,1,0,1,0,0,0,0
206194,Top Shelf International Limited,XXX,0,XXX;CHN,0,0,0,2003,2,1,0,1,0,0,0,0
206194,Top Shelf International Limited,XXX,0,XXX;CHN,0,0,0,2004,2,1,0,1,0,0,0,0
206194,Top Shelf International Limited,XXX,0,XXX;CHN,0,0,0,2005,2,1,0,1,0,0,0,0
206194,Top Shelf International Limited,XXX,0,XXX;CHN,0,0,0,2006,2,1,0,1,0,0,0,0
206194,Top Shelf International Limited,XXX,0,XXX;CHN,0,0,0,2007,2,1,0,1,0,0,0,0
206194,Top Shelf International Limited,XXX,0,XXX;CHN,0,0,0,2008,2,1,0,1,0,0,0,0
206194,Top Shelf International Limited,XXX,0,XXX;CHN,0,0,0,2009,2,1,0,1,0,0,0,0
206194,Top Shelf International Limited,XXX,0,XXX;CHN,0,0,0,2010,2,1,0,1,0,0,0,0
200371,BRAG Investments Corp.,XXX,0,USA;XXX,0,0,0,2002,1,0,0,1,0,0,0,0
200371,BRAG Investments Corp.,XXX,0,USA;XXX,0,0,0,2003,1,0,0,1,0,0,0,0
200371,BRAG Investments Corp.,XXX,0,USA;XXX,0,0,0,2004,1,0,0,1,0,0,0,0
200371,BRAG Investments Corp.,XXX,0,USA;XXX,0,0,0,2005,1,0,0,1,0,0,0,0
200371,BRAG Investments Corp.,XXX,0,USA;XXX,0,0,0,2006,1,0,0,1,0,0,0,0
200371,BRAG Investments Corp.,XXX,0,USA;XXX,0,0,0,2007,1,0,0,1,0,0,0,0
200371,BRAG Investments Corp.,XXX,0,USA;XXX,0,0,0,2008,1,0,0,1,0,0,0,0
200371,BRAG Investments Corp.,XXX,0,USA;XXX,0,0,0,2009,1,0,0,1,0,0,0,0
200371,BRAG Investments Corp.,XXX,0,USA;XXX,0,0,0,2010,1,0,0,1,0,0,0,0
20143071,DGI International Inc.,BAH,1,NA,0,0,0,2006,5,0,0,2,1,0,2,0
20143071,DGI International Inc.,BAH,1,NA,0,0,0,2007,5,0,0,2,1,0,2,0
20143071,DGI International Inc.,BAH,1,NA,0,0,0,2008,5,0,0,2,1,0,2,0
20143071,DGI International Inc.,BAH,1,NA,0,0,0,2009,5,0,0,2,1,0,2,0
20143071,DGI International Inc.,BAH,1,NA,0,0,1,2010,5,0,0,2,1,0,2,0
20143071,DGI International Inc.,BAH,1,NA,0,0,0,2011,5,0,0,2,1,0,2,0
20143071,DGI International Inc.,BAH,1,NA,0,0,0,2012,5,0,0,2,1,0,2,0
20143071,DGI International Inc.,BAH,1,NA,0,0,0,2013,5,0,0,2,1,0,2,0
20143071,DGI International Inc.,BAH,1,NA,0,0,0,2014,5,0,0,2,1,0,2,0
20143071,DGI International Inc.,BAH,1,NA,0,0,0,2015,5,0,0,2,1,0,2,0
20143071,DGI International Inc.,BAH,1,NA,0,0,0,2016,5,0,0,2,1,0,2,0
20168821,LIMESPRINGS ENTERPRISES LTD.,BAH,1,NA,0,0,0,2013,1,0,0,1,0,0,0,0
20168821,LIMESPRINGS ENTERPRISES LTD.,BAH,1,NA,0,0,0,2014,1,0,0,0,0,0,1,0
20168821,LIMESPRINGS ENTERPRISES LTD.,BAH,1,NA,0,0,0,2015,1,0,0,0,0,0,1,0
20168821,LIMESPRINGS ENTERPRISES LTD.,BAH,1,NA,0,0,0,2016,1,0,0,0,0,0,1,0
20173701,Gabelo International Investments Ltd,BAH,1,NA,0,0,0,2015,2,0,0,2,0,0,0,0
20173701,Gabelo International Investments Ltd,BAH,1,NA,0,0,0,2016,2,0,0,2,0,0,0,0
85048159,SPP CARIBBEAN BETON INDUSTRIE VBA,AW,1,NA,0,0,0,2015,0,0,0,0,0,0,0,0
85048159,SPP CARIBBEAN BETON INDUSTRIE VBA,AW,1,NA,0,0,0,2016,2,0,0,1,0,0,1,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,1993,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,1994,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,1995,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,1996,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,1997,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,1998,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,1999,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,2000,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,2001,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,2002,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,2003,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,2004,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,2005,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,2006,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,2007,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,2008,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,2009,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,2010,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,2011,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,2012,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,2013,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,2014,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,2015,0,0,0,0,0,0,0,0
85015551,CORNERSTONE A.V.V.,AW,1,NA,0,0,0,2016,2,0,0,2,0,0,0,0
85045639,WILLIAM SOUVENIRS,AW,1,NA,0,0,0,2013,1,0,1,0,0,0,0,0
85045639,WILLIAM SOUVENIRS,AW,1,NA,0,0,0,2014,1,0,1,0,0,0,0,0
85045639,WILLIAM SOUVENIRS,AW,1,NA,0,0,0,2015,1,0,1,0,0,0,0,0
85045639,WILLIAM SOUVENIRS,AW,1,NA,0,0,0,2016,1,0,1,0,0,0,0,0
85023727,ALMACEN MILANGELA,AW,1,NA,0,0,0,1998,1,0,1,0,0,0,0,0
85023727,ALMACEN MILANGELA,AW,1,NA,0,0,0,1999,1,0,1,0,0,0,0,0
85023727,ALMACEN MILANGELA,AW,1,NA,0,0,0,2000,1,0,1,0,0,0,0,0
85023727,ALMACEN MILANGELA,AW,1,NA,0,0,0,2001,1,0,1,0,0,0,0,0
85023727,ALMACEN MILANGELA,AW,1,NA,0,0,0,2002,1,0,1,0,0,0,0,0
85023727,ALMACEN MILANGELA,AW,1,NA,0,0,0,2003,1,0,1,0,0,0,0,0
85023727,ALMACEN MILANGELA,AW,1,NA,0,0,0,2004,1,0,1,0,0,0,0,0
85023727,ALMACEN MILANGELA,AW,1,NA,0,0,1,2005,1,0,1,0,0,0,0,0
85023727,ALMACEN MILANGELA,AW,1,NA,0,0,0,2006,1,0,1,0,0,0,0,0
85023727,ALMACEN MILANGELA,AW,1,NA,0,0,0,2007,1,0,1,0,0,0,0,0
85023727,ALMACEN MILANGELA,AW,1,NA,0,0,0,2008,1,0,1,0,0,0,0,0
85023727,ALMACEN MILANGELA,AW,1,NA,0,0,0,2009,1,0,1,0,0,0,0,0
85023727,ALMACEN MILANGELA,AW,1,NA,0,0,0,2010,1,0,1,0,0,0,0,0
85023727,ALMACEN MILANGELA,AW,1,NA,0,0,0,2011,1,0,1,0,0,0,0,0
85023727,ALMACEN MILANGELA,AW,1,NA,0,0,0,2012,1,0,1,0,0,0,0,0
85023727,ALMACEN MILANGELA,AW,1,NA,0,0,0,2013,1,0,1,0,0,0,0,0
85023727,ALMACEN MILANGELA,AW,1,NA,0,0,0,2014,1,0,1,0,0,0,0,0
85023727,ALMACEN MILANGELA,AW,1,NA,0,0,0,2015,1,0,1,0,0,0,0,0
85023727,ALMACEN MILANGELA,AW,1,NA,0,0,0,2016,1,0,1,0,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,1989,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,1990,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,1991,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,1992,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,1993,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,1994,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,1995,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,1996,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,1997,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,1998,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,1999,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,2000,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,2001,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,2002,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,2003,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,2004,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,2005,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,2006,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,2007,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,2008,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,2009,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,2010,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,2011,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,2012,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,2013,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,2014,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,2015,3,0,0,3,0,0,0,0
85008164,SADAYA JEWELERS LIMITED N.V.,AW,1,NA,0,0,0,2016,3,0,0,3,0,0,0,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,1982,0,0,0,0,0,0,0,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,1983,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,1984,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,1985,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,1986,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,1987,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,1988,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,1989,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,1990,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,1,1991,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,1992,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,1993,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,1994,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,1995,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,1996,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,1997,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,1998,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,1999,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,2000,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,2001,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,2002,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,2003,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,2004,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,2005,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,2006,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,2007,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,2008,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,2009,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,2010,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,2011,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,2012,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,2013,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,2014,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,2015,2,0,0,0,0,0,2,0
85004600,HANNAN N.V.,AW,1,NA,0,0,0,2016,2,0,0,0,0,0,2,0
101733562,B & S INTERNATIONAL LIMITED,BRB,1,BRB,0,0,0,2010,2,0,0,1,0,0,1,0
101733562,B & S INTERNATIONAL LIMITED,BRB,1,BRB,0,0,0,2011,2,0,0,1,0,0,1,0
101733562,B & S INTERNATIONAL LIMITED,BRB,1,BRB,0,0,0,2012,2,0,0,1,0,0,1,0
101733562,B & S INTERNATIONAL LIMITED,BRB,1,BRB,0,0,0,2013,2,0,0,1,0,0,1,0
101733562,B & S INTERNATIONAL LIMITED,BRB,1,BRB,0,0,0,2014,2,0,0,1,0,0,1,0
101733562,B & S INTERNATIONAL LIMITED,BRB,1,BRB,0,0,0,2015,2,0,0,1,0,0,1,0
101733562,B & S INTERNATIONAL LIMITED,BRB,1,BRB,0,0,0,2016,2,0,0,1,0,0,1,0
101726032,MATRIX CORPORATION,BRB,1,BRB,0,0,0,2005,1,0,0,1,0,0,0,0
101726032,MATRIX CORPORATION,BRB,1,BRB,0,0,0,2006,1,0,0,1,0,0,0,0
101726032,MATRIX CORPORATION,BRB,1,BRB,0,0,0,2007,1,0,0,1,0,0,0,0
101726032,MATRIX CORPORATION,BRB,1,BRB,0,0,0,2008,1,0,0,1,0,0,0,0
101726032,MATRIX CORPORATION,BRB,1,BRB,0,0,0,2009,2,0,0,1,1,0,0,0
101726032,MATRIX CORPORATION,BRB,1,BRB,0,0,0,2010,2,0,0,1,1,0,0,0
101726032,MATRIX CORPORATION,BRB,1,BRB,0,0,0,2011,2,0,0,1,1,0,0,0
101726032,MATRIX CORPORATION,BRB,1,BRB,0,0,0,2012,2,0,0,1,1,0,0,0
101726032,MATRIX CORPORATION,BRB,1,BRB,0,0,0,2013,3,0,0,1,1,0,1,0
101726032,MATRIX CORPORATION,BRB,1,BRB,0,0,0,2014,3,0,0,1,1,0,1,0
101726032,MATRIX CORPORATION,BRB,1,BRB,0,0,0,2015,3,0,0,1,1,0,1,0
101726032,MATRIX CORPORATION,BRB,1,BRB,0,0,0,2016,2,0,0,1,1,0,0,0
101726033,CONTROVAL CORPORATION,BRB,1,BRB,0,0,0,2005,2,0,0,1,1,0,0,0
101726033,CONTROVAL CORPORATION,BRB,1,BRB,0,0,0,2006,2,0,0,1,1,0,0,0
101726033,CONTROVAL CORPORATION,BRB,1,BRB,0,0,0,2007,2,0,0,1,1,0,0,0
101726033,CONTROVAL CORPORATION,BRB,1,BRB,0,0,0,2008,2,0,0,1,1,0,0,0
101726033,CONTROVAL CORPORATION,BRB,1,BRB,0,0,0,2009,2,0,0,1,1,0,0,0
101726033,CONTROVAL CORPORATION,BRB,1,BRB,0,0,0,2010,2,0,0,1,1,0,0,0
101726033,CONTROVAL CORPORATION,BRB,1,BRB,0,0,0,2011,2,0,0,1,1,0,0,0
101726033,CONTROVAL CORPORATION,BRB,1,BRB,0,0,0,2012,2,0,0,1,1,0,0,0
101726033,CONTROVAL CORPORATION,BRB,1,BRB,0,0,0,2013,2,0,0,1,1,0,0,0
101726033,CONTROVAL CORPORATION,BRB,1,BRB,0,0,0,2014,2,0,0,1,1,0,0,0
101726033,CONTROVAL CORPORATION,BRB,1,BRB,0,0,0,2015,2,0,0,1,1,0,0,0
101726033,CONTROVAL CORPORATION,BRB,1,BRB,0,0,0,2016,2,0,0,1,1,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1971,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1972,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1973,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1974,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1975,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1976,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1977,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1978,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1979,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1980,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1981,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1982,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1983,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1984,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1985,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1986,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1987,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1988,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1989,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1990,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1991,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1992,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1993,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1994,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1995,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1996,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1997,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1998,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,1999,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,2000,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,2001,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,2002,0,0,0,0,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,2003,1,0,0,1,0,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,2004,4,0,0,3,1,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,2005,4,0,0,3,1,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,2006,4,0,0,3,1,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,2007,5,0,0,4,1,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,2008,5,0,0,4,1,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,2009,5,0,0,4,1,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,2010,5,0,0,4,1,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,2011,3,0,0,2,1,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,2012,6,0,0,5,1,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,2013,6,0,0,5,1,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,2014,4,0,0,3,1,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,2015,4,0,0,3,1,0,0,0
100301567,MOORE PARAGON (CARIBBEAN) LIMITED,BRB,1,BRB,0,0,0,2016,5,0,0,4,1,0,0,0
101726240,INVERSIONES LA MORITA CORPORATION,BRB,1,BRB,0,0,0,2005,3,0,0,2,1,0,0,0
101726240,INVERSIONES LA MORITA CORPORATION,BRB,1,BRB,0,0,0,2006,3,0,0,2,1,0,0,0
